Country,Country_Code,Year,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_(CPI),Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,GDP_per_capita,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_(VAT),Fiscal_Balance_Ratio,Debt_GDP_Ratio,Expenditure_Growth,Revenue_Growth,Revenue_Volatility,Fiscal_Gap,Debt_Growth,Trade_Balance,Deficit_Revenue_Ratio,Tax_GDP_Ratio,CapEx_Share,Health_Per_Capita
Nigeria,NGA,2002.0,,321.38,,69.13,,,1744177.68,,,15.33,,,,,40.62,1512695.33,,,,,11501.45,,31064.27,,,,,,,,,,,,231482.34999999986,,,,
Nigeria,NGA,2003.0,,241.69,,51.06,,,3087886.39,,,7.35,,,,,33.27,2080235.27,,,,,13556.97,,33346.62,,,,,,,,,,,,1007651.1200000001,,,,
Nigeria,NGA,2004.0,,351.3,,76.3,,,4602781.54,,,9.25,,,,,34.2,1987045.27,,,,,18124.06,,36431.37,,,,,,,,,,,,2615736.27,,,,
Nigeria,NGA,2005.0,,519.5,,71.7,,,7246534.8,,,6.44,,,,,55.7,2800856.33,,,,,23121.88,,38777.01,,,,,,,,,,,,4445678.47,,,,
Nigeria,NGA,2006.0,,552.4,,84.2,,,7324680.63,,,6.06,,,,,62.25,3108519.32,,,10.0,,30375.18,140431790.0,41126.68,,,,,,,,,,,,4216161.3100000005,,,,4.4327569989672567e-07
Nigeria,NGA,2007.0,,759.32,,72.1,,,8309758.32,,,6.59,,,,,81.91,3911952.63,,,9.125,,34675.94,145325769.0,43837.39,,,,,,,,,,,,4397805.69,,,,5.636302533516956e-07
Nigeria,NGA,2008.0,,960.89,,95.85,,,10387693.62,,,6.76,,,,,98.22,5593180.45,,,9.883333333333335,,39954.21,149933510.0,46802.76,,,,,,,,,,,,4794513.169999999,,,,6.550903797289878e-07
Nigeria,NGA,2009.0,,1152.8,95.78333333333335,54.84,,,8606319.72,14.941666666666668,,8.04,,,,,90.2,5480656.12,,12.591666666666667,7.45,,43461.46,154642926.0,50564.26,,,,,,,,,,,,3125663.6000000006,,,,5.832791860133325e-07
Nigeria,NGA,2010.0,-107213.01352941176,64166.02846153846,108.925,198.71,,705255.1429411764,2237134.498235294,14.766666666666666,,9.13,,,,,99.1,1262413.3217647057,,13.758333333333333,6.1000000000000005,,22187.739999999998,159500688.0,22187.739999999998,598042.1294117647,,,,-483.2083552872522,,,,,-107213.01352941175,,974721.1764705884,-17.927334590100983,,9.098271611879673,6.213139343950667e-07
Nigeria,NGA,2011.0,-144174.12352941177,62374.95769230769,120.73333333333333,283.2,,740112.0352941178,3183375.2347058826,10.341666666666667,,5.31,,,,,231.8,1810656.0429411766,,10.85,8.908333333333333,,25485.341999999997,164272861.0,23272.14,595937.9117647059,,,,-565.7139053869153,,4.942451352793409,-0.35185107262066806,,-144174.12352941185,,1372719.191764706,-24.1928094660868,,8.427772380099197,1.411066919933902e-06
Nigeria,NGA,2012.0,-167511.17647058822,57330.31538461538,135.48333333333332,296.8,,724453.6941176471,3531292.1429411764,11.316666666666668,,4.21,,,,,197.9,1236252.8964705882,,12.241666666666667,12.0,,29039.85,169087829.0,24268.02,556942.5176470588,,,,-576.8320995824298,,-2.115671740191072,-6.543533033864712,23145.36159977614,-167511.1764705883,,2295039.2464705883,-30.076923769131607,,7.9135928010473044,1.170397663571634e-06
Nigeria,NGA,2013.0,-203557.09411764707,70306.26076923076,146.96666666666667,272.3,,796885.6235294117,2573679.8947058823,9.700000000000001,,5.456,,,,,180.0,1380650.3182352942,,8.516666666666667,12.0,,32403.984000000004,173876409.0,25577.14,593328.5294117647,,,120396.525,-628.1853926284097,,9.998144808963062,6.53317184660771,19509.005046540915,-203557.09411764704,,1193029.576470588,-34.307653184898555,,8.822628830702687,1.0352180668741555e-06
Nigeria,NGA,2014.0,-147466.58823529413,45260.93230769231,158.80833333333334,274.53,,727661.4705882353,2680594.706470588,9.491666666666667,,6.228,,,,,195.98,1487509.18,,8.058333333333334,12.166666666666666,72289064.4975,36054.794,178605318.0,27190.984000000004,580194.8823529412,,7.8425,123488.5925,-409.006880569874,,-8.686836717493062,-2.2135539431829443,17097.8766035303,-147466.5882352941,,1193085.5264705883,-25.416733708035018,,6.220053436538802,1.0972797573698224e-06
Nigeria,NGA,2015.0,-274905.8823529412,63014.10538461538,173.13333333333333,330.59,,841299.7058823529,1648896.5747058822,9.883333333333333,,2.81,,,,,257.7,1439529.4282352943,,9.016666666666667,12.666666666666666,75086257.88,38071.094,183376728.0,27912.276,566393.8235294118,,9.0175,303773.07999999996,-722.0855863846235,,15.616909770178356,-2.378693649892283,16867.909700808446,-274905.8823529411,,209367.14647058793,-48.53617234734302,,7.490090029037436,1.4053037307983814e-06
Nigeria,NGA,2016.0,-377654.70941176475,84545.58538461538,200.29999999999998,380.17,,938896.9411764706,1522968.994117647,14.875,,-1.508,,,,,200.82,1595028.388235294,,15.625,12.833333333333334,80048490.21000001,41030.168,193392517.0,27460.971999999998,561242.2317647059,,13.38,311001.88,-920.4317891454034,,11.600768978251086,-0.9095423626981791,14960.183304930806,-377654.70941176475,,-72059.39411764708,-67.2890755608876,,9.004778019478561,1.0384062585006843e-06
Nigeria,NGA,2017.0,-900219.4135294118,104355.79230769232,233.34166666666667,361.92,,1538853.1764705882,2422629.205294118,19.508333333333333,,0.784,,,,20223998.36,245.19,1760605.0394117646,,16.558333333333334,14.0,84539450.49249999,45959.698,199681159.0,27682.276,638633.7629411765,,17.46,388939.362,-1958.71481472618,44003.76686548289,63.90011608114854,13.789327815394369,30967.271064000262,-900219.4135294117,,662024.1658823532,-140.96019749778395,,6.781400194853927,1.2279075363339613e-06
Nigeria,NGA,2018.0,-632601.0,129521.62307692309,261.5833333333333,442.15,,1330240.0588235294,3347436.401176471,14.441666666666668,,1.9140000000000001,,,,22975686.185,296.44,2339727.535294118,,12.133333333333333,14.0,89395505.47666667,51634.764,196042933.0,28214.54,697639.0588235294,,22.563333333333333,443216.228,-1225.1455240504247,44496.54536040873,-13.556401665655981,9.239301037046443,58439.51468966962,-632601.0,13.60605245322024,1007708.8658823529,-90.67740574428173,,9.73671046949771,1.5121177563692133e-06
Nigeria,NGA,2019.0,-867415.7647058824,176252.6923076923,291.3916666666667,588.78,,1668430.5882352942,3429117.8188235294,13.75,,2.2640000000000002,,,,26066272.31,388.23,3198218.791176471,,11.4,13.590909090909092,,58255.654,201135262.0,28837.634,801014.8235294118,,,473832.234,-1488.9812492807691,44744.622230144385,25.423270571994514,14.817943949441581,100034.41782004379,-867415.7647058824,13.451550913929754,230899.02764705848,-108.28960204305538,,10.563981117974796,1.9301936226378845e-06
Nigeria,NGA,2020.0,-1089140.4705882352,124346.45307692309,329.98333333333335,642.06,,1756517.6470588236,2215232.950588235,16.116666666666667,,-1.932,,,,31193853.62,423.36,2701239.9976470587,,13.208333333333334,12.5,,61700.928,206283338.0,28320.215999999997,667377.1764705882,,,612468.3219999999,-1765.1930139336564,50556.53882547763,5.279635811322514,-16.68354231822986,87603.03486283266,-1089140.4705882354,19.67132564648637,-486007.0470588235,-163.19714083543198,,7.079146246275024,2.0523228104831232e-06
Nigeria,NGA,2021.0,-1219441.0588235294,194230.03615384613,385.925,612.53,,2064461.4705882352,3354102.9170588236,20.491666666666667,,3.386,,,,36533225.36,386.24,3802515.674705882,,16.983333333333334,11.5,,70430.202,211493324.0,29353.109999999997,845020.4117647059,,,518212.9675,-1731.417806843049,51871.53284041411,17.53149614209932,26.618116644860514,88867.06122456442,-1219441.0588235292,17.116742948927133,-448412.75764705846,-144.3090654197215,,9.40826646178596,1.8262514990780512e-06
Nigeria,NGA,2022.0,-1646536.2352941176,241304.21692307695,458.6583333333333,693.85,,2582513.6470588236,4755593.073529412,20.825,,3.104,,,,43691155.045,437.52,4605659.0,,18.758333333333333,13.666666666666666,,80946.008,216783381.0,30307.577999999998,935977.4117647059,,,641779.328,-2034.1166611874391,53975.676039515136,25.09381666120307,10.763882000205083,109570.88070169333,-1646536.2352941176,19.592931131772385,149934.07352941204,-175.91623628926186,,9.343773156741836,2.018235890508599e-06
Nigeria,NGA,2023.0,-2382673.9411764704,345437.8623076923,571.775,743.2,,3441190.411764706,6363092.574705882,27.75,,2.712,,,,80621785.8575,468.64,5551105.688235294,,24.508333333333336,18.400000000000002,,93770.364,,31174.440000000002,1058516.4705882352,,,1455726.74,-2540.966931915152,85977.89580671777,33.24965061399823,13.09209573685035,146608.36056254353,-2382673.941176471,84.52656098119414,811986.8864705879,-225.0955943890395,,10.038324561370185,
Nigeria,NGA,2024.0,-2148155.3333333335,428384.8888888889,761.8333333333334,,,3161287.1666666665,8976098.064666666,39.09583333333333,,3.374,,,,135738317.0575,,6848836.487333333,,33.185833333333335,25.5625,,110997.51200000002,,32242.612,1013131.8333333334,,,1591511.75,-1935.318454104929,122289.51317170063,-8.13390750308699,-4.287570247223538,155142.35714959571,-2148155.333333333,68.36431445145503,2127261.577333333,-212.03117527811042,,13.550964094811663,
Nigeria,NGA,2025.0,,,119.7375,,,,6866160.253333333,23.165,,,,,,,,5142058.246666667,,22.85125,27.4375,,,,,,,,,,,0.0,0.0,93605.37023755263,,0.0,1724102.006666666,,,,
Rwanda,RWA,1990.0,,12.65,,,,43.87,,,,,,,,,,,,,,,,,,21.0,18.2,,,,,,,,-22.869999999999997,,,,,28.835194894005017,
Rwanda,RWA,1991.0,,16.79,,,,54.41,,,,,,,,,,,,,,,,,,24.5,21.3,,,,,24.02552997492591,16.666666666666675,,-29.909999999999997,,,,,30.85829810696563,
Rwanda,RWA,1992.0,,20.06,,,,66.48,,,,,,,,,,,,,,,,,,27.0,23.6,,,,,22.18342216504321,10.20408163265305,3.0138568866708537,-39.480000000000004,,,,,30.17448856799037,
Rwanda,RWA,1993.0,,21.64,,,,68.25,,,,,,,,,,,,,,,,,,25.4,23.4,,,,,2.662454873646203,-5.9259259259259345,2.5368944269191274,-42.85,,,,,31.706959706959708,
Rwanda,RWA,1994.0,,4.41,,,,26.59,,,,,,,,,,,,,,,,,,5.9,5.9,,,,,-61.04029304029304,-76.77165354330708,8.592613106616637,-20.689999999999998,,,,,16.58518239939827,
Rwanda,RWA,1995.0,,27.3,,,,69.39,,,,,,,,,,,,,,,,,,23.0,21.6,,,,,160.9627679578789,289.8305084745763,8.65291858276732,-46.39,,,,,39.34284479031561,
Rwanda,RWA,1996.0,,39.54,,,,95.29,,,,,,,,,,,,,,,,,,39.1,35.9,,,,,37.32526300619688,70.0,11.911632969496667,-56.190000000000005,,,,,41.49438555986987,
Rwanda,RWA,1997.0,,46.19,,,,109.61,,,,,,,,,,,,,,,,,,57.7,54.6,,,,,15.02780984363521,47.57033248081841,19.3702607106874,-51.91,,,,,42.140315664629135,
Rwanda,RWA,1998.0,,42.25,,,,117.43,,,,,,,,,,,,,,,,,,65.5,62.1,,,,,7.1343855487638,13.518197573656842,24.498326473455283,-51.93000000000001,,,,,35.97888103551051,
Rwanda,RWA,1999.0,,74.01,,,,161.6,,,,,,,,,,,,,,,720.0,7500000.0,2066.0,65.2,61.5,,,,,37.61389764114791,-0.45801526717557106,18.56300083499432,-96.39999999999999,,,,8.541666666666666,45.79826732673268,
Rwanda,RWA,2000.0,,58.81,,,,147.47,,,,8.4,,,,,,,,,,,806.0,7700000.0,2239.0,67.9,64.7,,,,,-8.743811881188112,4.141104294478537,11.806438921198882,-79.57,,,,8.027295285359802,39.87929748423408,
Rwanda,RWA,2001.0,,57.31,,,,166.69,,,,8.5,,,,,,,,,,,871.0,7900000.0,2429.0,85.6,78.9,,,,,13.033159286634577,26.067746686303362,10.358909208985269,-81.09,,,,9.058553386911598,34.38118663387126,
Rwanda,RWA,2002.0,,57.95,,,,191.81,,,,13.2,,,,,,,,,,,935.0,8100000.0,2750.0,100.4,93.8,,,,,15.069890215369842,17.28971962616823,15.618802771019292,-91.41,,,,10.032085561497325,30.212189145508578,
Rwanda,RWA,2003.0,,50.99,,,,214.97,,,,2.2,,,,,,,,,,,1150.0,8300000.0,2810.0,121.7,114.0,,,,,12.07444867316616,21.215139442231077,23.55277053766711,-93.27,,,,9.91304347826087,23.719588779829746,
Rwanda,RWA,2004.0,,81.45,,,,266.84,,,,7.4,,,,,,,,,,,1372.0,8600000.0,3020.0,146.3,133.9,,,,,24.128948225333758,20.213640098603136,30.64550538007164,-120.53999999999996,,,,9.759475218658894,30.52390945885175,
Rwanda,RWA,2005.0,,110.55,,,,332.86,,,,9.4,,,,,,,,9.225,9.0,,1637.0,8800000.0,3303.0,179.6,161.8,,,,,24.741418078249144,22.761449077238538,37.37802830540957,-153.26000000000002,,,,9.883934025656691,33.21216126900198,
Rwanda,RWA,2006.0,,126.14,,,,386.57,,,,9.2,,,,,,,,8.841666666666667,9.0,,1832.0,9000000.0,3607.0,207.4,192.8,,,,,16.13591299645496,15.478841870824066,43.12721878350143,-179.17,,,,10.524017467248909,32.63057143596244,
Rwanda,RWA,2007.0,,186.18,,,,490.74,,,,7.6,,,,,,,,9.116666666666667,9.0,,2226.0,9200000.0,3883.0,256.9,241.8,,,,,26.947254054893044,23.866923818707786,52.84597430268457,-233.84000000000003,,,,10.862533692722373,37.93862330358235,
Rwanda,RWA,2008.0,,267.76,,,,649.74,,,,11.2,,,,,,,,15.391666666666666,8.583333333333334,,2833.0,9500000.0,4316.0,379.9,327.6,,,,,32.4000489057342,47.878551965745416,91.0623797185204,-269.84000000000003,,,,11.563713378044477,41.21033028596053,
Rwanda,RWA,2009.0,,295.23,83.21818181818182,,,754.29,,,,6.2,,,,,,,,10.683333333333332,8.875,,3225.0,9700000.0,4586.0,380.6,364.0,,,,,16.09105180533752,0.18425901553040802,94.84332870581883,-373.68999999999994,,,,11.286821705426357,39.140118522053854,
Rwanda,RWA,2010.0,,350.1,82.61666666666666,,,879.37,,,,7.3,,,,694.38,,,,2.341666666666667,6.916666666666667,,3572.0,10000000.0,4922.0,430.9,412.8,,,,19.43952967525196,16.58248153893065,13.215974776668403,94.3385552147159,-448.47,,,,11.556550951847704,39.812593106428466,
Rwanda,RWA,2011.0,,447.94,85.175,,,998.13,,,,8.0,,,,854.65,,,,5.6499999999999995,6.208333333333333,,4133.0,10200000.0,5314.0,541.6,505.0,,,,20.678683764819745,13.505122985773909,25.690415409607816,102.76544652751721,-456.53,23.081021918834054,,,12.21872731671909,44.877921713604444,
Rwanda,RWA,2012.0,,513.9,93.925,,,1174.55,,,,8.6,,,,980.71,,,,6.333333333333333,7.333333333333333,,4702.0,10500000.0,5773.0,697.9,645.8,,,,20.857294768183753,17.675052347890553,28.858936484490382,135.4577314146372,-476.65,14.749897618908324,,,13.734581029349213,43.752926652760635,
Rwanda,RWA,2013.0,,649.45,99.5,,,1455.38,,,,4.7,,,,1393.37,,,,4.241666666666666,7.208333333333333,,5057.0,10700000.0,6046.0,799.2,707.0,,,,27.553292465888862,23.909582393257,14.514973491904293,176.7192490930176,-656.1800000000001,42.07767841665731,,,13.980620921494957,44.62408443155739,
Rwanda,RWA,2014.0,,718.17,101.81666666666666,,,1653.87,112.875,,,6.2,,,,1677.36,,483.3075,,1.8083333333333333,6.708333333333333,,5623.0,11000000.0,6418.0,903.0,810.3,,,,29.83033967632936,13.638362489521615,12.987987987987992,190.59988719828775,-750.8699999999999,20.38152106045057,-370.4325,,14.41045705139605,43.4236064503256,
Rwanda,RWA,2015.0,,776.1,104.39166666666667,,,1749.6,97.275,,,8.9,,,,2118.04,,465.8025,,2.5166666666666666,6.5,,6150.0,11300000.0,6987.0,1082.8,928.1,,,,34.439674796747966,5.788242123020559,19.91140642303433,204.73177574573032,-666.8,26.27223732532076,-368.52750000000003,,15.091056910569106,44.358710562414274,
Rwanda,RWA,2016.0,,701.3,111.89166666666667,,,1813.7,101.825,,,6.0,,,,3056.92,,651.26,,5.716666666666666,6.483333333333333,,6845.0,11500000.0,7404.0,1225.8,1044.6,,,,44.659167275383496,3.663694558756303,13.206501662356862,213.22780775499248,-587.9000000000001,44.32777473513249,-549.435,,15.260774287801313,38.66681369576004,
Rwanda,RWA,2017.0,,814.9,121.14999999999999,,,2093.29,41797693.57,,,3.9,,,,3749.2,,184152054.749375,,4.8999999999999995,6.083333333333333,,7694.0,11800000.0,7694.0,1377.2,1180.0,,,,48.72887964647777,15.415449081987088,12.351117637461261,234.38331851904493,-716.0899999999999,22.646323750703324,-142354361.179375,,15.336625942292695,38.92914980724123,
Rwanda,RWA,2018.0,,939.92,120.77499999999999,,,2373.69,43469263.251875,,,8.5,,,,4344.94,,184710801.926875,,1.375,5.5,,8299.0,12100000.0,8350.0,1576.7,1324.7,,,,52.35498252801541,13.39518174739287,14.485913447574795,260.0169032966898,-796.99,15.889789821828648,-141241538.675,,15.962164116158572,39.597420050638455,
Rwanda,RWA,2019.0,,1200.45,124.825,,,2894.2,49012852.026250005,,,9.4,,,,5288.44,,196221446.2225,,2.441666666666667,5.166666666666667,3835153.3875,9308.0,12400000.0,9138.0,1771.6,1524.6,15.23,,,56.816072195960466,21.92830571810134,12.361260861292568,274.11594627091677,-1122.6,21.71491436015227,-147208594.19625,,16.379458530296517,41.477783152511925,
Rwanda,RWA,2020.0,,1379.54,137.11666666666667,,,3294.63,68665190.43375,,,-3.3,,202.5,,6953.07,,220668339.75875,,8.090909090909092,4.625,4212971.3475,3838.8,12700000.0,3532.0,1819.5,1547.9,17.855,,,181.12613316661455,13.835602238960698,2.7037706028449016,253.6378579786546,-1475.13,31.476768196292305,-152003149.325,,40.32249661352506,41.87238020657858,
Rwanda,RWA,2021.0,,992.8,136.57500000000002,,,,63247370.846875,,,11.08,,215.5,,8021.04,,240742735.58875,,1.1666666666666667,4.5,4166625.4875,4377.2,13000000.0,3915.6,2688.0,1712.4,20.9075,,,183.2459106277986,0.0,47.73289365210223,501.8704364674216,,15.359690036199837,-177495364.741875,,39.12089920497122,,
Rwanda,RWA,2022.0,,1059.7,160.75,,,,82910129.9225,,,8.18,,252.75,,9259.67,,330554092.1525,,13.866666666666667,5.458333333333333,4463296.365,5488.0,13300000.0,4235.0,,,20.4825,,,168.72576530612244,0.0,0.0,493.98896411424727,,15.442261851330997,-247643962.22999996,,,,
Rwanda,RWA,2023.0,,1129.5,192.5666666666667,,,,105264479.7625,,,8.24,,261.75,,12021.97,,384454761.309375,,14.283333333333333,7.166666666666667,4783413.4,6595.360000000001,13600000.0,4584.0,,,17.2375,,,182.27920841318743,0.0,0.0,515.812566087076,,29.831516673920344,-279190281.546875,,,,
Rwanda,RWA,2024.0,,1744.9,195.975,,,,116590029.25416666,,,8.9,,255.0,,,,514120352.592,,4.88,6.958333333333333,5224909.390000001,4696.25,,6180.0,,,14.9275,,,,0.0,0.0,,,0.0,-397530323.33783334,,,,
Rwanda,RWA,2025.0,,2109.8,204.4,,,,106.325,,,7.8,,,,,,,,,6.5,5323552.0,5255.0,,,,,11.1,,,,0.0,0.0,,,0.0,,,,,
Senegal,SEN,2000.0,,,61.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2001.0,,,63.458333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2002.0,,,64.94166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2003.0,,,64.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2004.0,,,65.20833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2005.0,,,66.26666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2006.0,,,67.69166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2007.0,,,71.39166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2008.0,,,75.85000000000001,,,,,,,,,,,,,,,,,,,,1970.975,,,,,,,,,,,,,,,,
Senegal,SEN,2009.0,,,75.075,,,,,,,,,,,,,,,,,,,,2018.35,,,,,,,,,,,,,,,,
Senegal,SEN,2010.0,,678.9,83.39999999999999,,,,,,,,,,,,,,,,,,,,2090.275,,,,,,,,,,,,,,,,
Senegal,SEN,2011.0,,712.3,77.625,,,,,,,,,,,,,,,,,,,,2106.475,,,,,,,,,,,,,,,,
Senegal,SEN,2012.0,,748.6,78.725,,,,,,,,,,,,,,,,,,,,2219.725,,,,,,,,,,,,,,,,
Senegal,SEN,2013.0,,786.4,79.275,,,,,,,,,,,,,,,,,,,,2290.3,,,,,,,,,,,,,,,,
Senegal,SEN,2014.0,-354.7,825.7,78.40833333333333,135.2,,2468.3,1324.5,,,6.6,,,,,,2512.8,,,,,8071.0,,2443.7597502500003,,,,,-4.394746623714534,,,,,,,-1188.3000000000002,,,33.45217356075032,
Senegal,SEN,2015.0,-384.2,867.9,78.50833333333334,142.8,,2623.7,1408.7,,,6.4,,,,,,2668.4,,,,,8558.0,,2599.355,,,,,-4.489366674456648,,6.295831138840491,,,,,-1259.7,,,33.07923924229142,
Senegal,SEN,2016.0,-412.6,912.4,79.16666666666667,150.6,,2795.4,1492.3,,,6.2,,,,,,2815.7,,,,,9056.0,,2764.57178625,,,,,-4.556095406360424,,6.5441933147844855,,,,,-1323.3999999999999,,,32.63933605208557,
Senegal,SEN,2017.0,-450.3,958.0,80.95,160.3,,2987.2,1615.8,,,7.1,,,,,,3024.6,,,,,9708.0,,2969.35705925,,,,,-4.638442521631644,,6.861272089861914,,,,,-1408.8,,,32.07016604177826,
Senegal,SEN,2018.0,-496.8,1005.7,81.31666666666666,170.9,,3194.6,1789.4,,,6.4,,,,,,3347.9,,,,,10310.0,,5090.9852771999995,,,,,-4.818622696411251,,6.9429566148901944,,,,,-1558.5,,,31.481249608714705,
Senegal,SEN,2019.0,-532.4,1056.0,82.13333333333334,182.4,,3421.8,1993.2,,,4.6,,,,,,3648.2,,,,,10870.0,,5381.9864346,,,,,-4.8978840846366145,,7.112001502535548,,,,,-1654.9999999999998,,,30.860950376994563,
Senegal,SEN,2020.0,-598.7,406.0,84.21666666666667,195.7,,3678.5,2105.6,,,1.3,,,,,,3825.1,,,,,11360.0,,5498.608948,,,,,-5.27024647887324,,7.501899585013727,,,,,-1719.5,,,11.037107516650808,
Senegal,SEN,2021.0,-654.3,426.0,86.05,210.5,,3954.2,2367.9,,,6.5,,,,,,4256.3,,,,,12450.0,,5902.0484748,,,,,-5.255421686746987,,7.494902813646864,,,,,-1888.4,,,10.773354913762583,
Senegal,SEN,2022.0,-712.9,446.0,94.39166666666667,228.1,,4267.9,2698.4,,,3.8,,,,,,4987.6,,,,,13870.0,,6405.179950600001,,,,,-5.139870223503965,,7.933336705275407,,,,,-2289.2000000000003,,,10.450104266735398,
Senegal,SEN,2023.0,-768.5,466.0,100.0,245.6,,4598.3,3056.7,,7.016666666666667,4.3,,,,,,6658.9,,,,,16660.0,,3856.977525,,,,,-4.6128451380552224,,7.74151221912418,,,,,-3602.2,,,10.134180023051996,
Senegal,SEN,2024.0,-820.0,486.0,100.79166666666667,265.0,,4920.0,3290.0,,1.7249999999999999,5.7,,,,,,6890.0,,,,,18020.0,,4122.80070125,,,,,-4.550499445061043,,6.996063762694904,,,,,-3600.0,,,9.878048780487806,
Senegal,SEN,2025.0,,,101.3,,,,327.9166666666667,,-0.2833333333333333,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
South Africa,ZAF,1960.0,-5.833333333333333,,,,,,,,,,,,,2526.777777777778,,,,9.775,,,,17122000.0,,65.91666666666667,,,,,,,,,,,,-8.849557522123892,,,
South Africa,ZAF,1961.0,-6.083333333333333,,,,,,,,,,,,,2563.4166666666665,,,,1.925,,,,16283000.0,,65.83333333333333,,,,,,,-0.12642225031607168,,,1.4500241853920182,,-9.240506329113925,,,
South Africa,ZAF,1962.0,-11.833333333333334,,,,,,,,,,,,,2711.8333333333335,,,,1.4583333333333333,,,,16651000.0,,70.08333333333333,,,,,,,6.455696202531636,2.4300396277823517,,5.789798771171295,,-16.884661117717005,,,
South Africa,ZAF,1963.0,-4.333333333333333,,,,,,,,,,,,,2852.75,,,,1.2833333333333334,,,,17041000.0,,88.08333333333333,,,,,,,25.68370986920334,10.590302823285503,,5.196361624976942,,-4.919583727530747,,,
South Africa,ZAF,1964.0,-14.583333333333334,,,,,,,,,,,,,2996.0,,,,2.4916666666666667,,,,17457000.0,,94.16666666666667,,,,,,,6.906338694418168,13.348611038855946,,5.021470510910531,,-15.486725663716813,,,
South Africa,ZAF,1965.0,-29.583333333333332,,,,,,,,,,,,,3181.4166666666665,,,,3.641666666666667,,,,19607000.0,,105.33333333333333,,,,,,,11.858407079646005,16.55594471951256,,6.188807298620369,,-28.085443037974684,,,
South Africa,ZAF,1966.0,-23.166666666666668,,,,,,,,,,,,,3560.9166666666665,,,,3.6,,,,20162000.0,,113.08333333333333,,,,,,,7.357594936708867,16.579710659584983,,11.92864813893182,,-20.48636698599853,,,
South Africa,ZAF,1967.0,-19.333333333333332,,,,,,,,,,,,,3900.0833333333335,,,,3.391666666666667,,,,20725000.0,,131.75,,,,,,,16.507000736919686,17.128537752988613,,9.524701036718074,,-14.674256799493989,,,
South Africa,ZAF,1968.0,-30.083333333333332,,,,,,,,,,,,,4521.25,,,,1.7416666666666665,,,,21292000.0,,140.91666666666666,,,,,,,6.957621758380772,19.120469688559222,,15.927010106621653,,-21.34831460674157,,,
South Africa,ZAF,1969.0,-26.333333333333332,,,,,,,,,,,,,5020.666666666667,,,,2.9416666666666664,,,,21881000.0,,158.66666666666666,,,,,,,12.596096984033123,21.43956298787623,,11.045986545018893,,-16.596638655462183,,,
South Africa,ZAF,1970.0,-33.333333333333336,,,,,,,,,,,,,5275.0,,,,5.241666666666666,,,,20145000.0,,177.58333333333334,,,,,,,11.922268907563026,24.786897300343565,,5.065728322931884,,-18.770530267480055,,,
South Africa,ZAF,1971.0,-71.08333333333333,,,,,,,,,,,,,5657.0,,,,6.008333333333333,,,,20586000.0,,206.41666666666666,,,,,,,16.236508681370232,29.9193592103099,,7.24170616113744,,-34.43681873233751,,,
South Africa,ZAF,1972.0,-64.08333333333333,,,,,,,,,,,,,6622.0,,,,6.491666666666667,,,,21037000.0,,239.0,,,,,,,15.785224061364556,38.9400090595207,,17.058511578575207,,-26.813110181311018,,,
South Africa,ZAF,1973.0,-14.25,,,,,,,,,,,,,7470.25,,,,9.558333333333334,,,,21497000.0,,312.9166666666667,,,,,,,30.927475592747577,60.69204482924884,,12.809574146783454,,-4.55392809587217,,,
South Africa,ZAF,1974.0,-49.75,,,,,,,,,,,,,7702.25,,,,11.566666666666668,,,,21970000.0,,388.9166666666667,,,,,,,24.287616511318234,85.73363141472281,,3.1056524212710324,,-12.791943432611955,,,
South Africa,ZAF,1975.0,-140.0,,,,,,,,,,,,,9094.5,,,,13.524999999999999,,,,22450000.0,,440.4166666666667,,,,,,,13.241911292050567,98.40173468434827,,18.075886916160865,,-31.788079470198678,,,
South Africa,ZAF,1976.0,-167.25,,,,,,,,,,,,,10898.5,,,,11.133333333333333,,,,22944000.0,,516.75,,,,,,,17.332071901608327,108.17880645795013,,19.83616471493761,,-32.365747460087086,,,
South Africa,ZAF,1977.0,-144.83333333333334,,,,,,,,,,,,,12949.75,,,,11.299999999999999,,,,23449000.0,,573.5833333333334,,,,,,,10.998226092565734,102.8136528979599,,18.821397440014675,,-25.250617463315418,,,
